,0001-0201-0092,0001-0162-0275,0001-0211-0251,0001-0242-0235,0001-0283-0224,0001-0255-0169,0001-0257-0090,0001-0356-0025,0001-0363-0229,0001-0306-0247,0001-0332-0296,0001-0335-0322,0001-0283-0354,0001-0398-0250,0001-0423-0101,0001-0476-0399,0001-0377-0361,0001-0377-0396,0001-0352-0433,0001-0353-0483,0001-0421-0446,0001-0477-0460,0001-0484-0473,0001-0489-0488,0001-0428-0491,0002-0433-0252,0002-0469-0200,0002-0447-0327,0002-0486-0350,0002-0451-0391,0002-0408-0402,0002-0339-0468,0002-0289-0468,0002-0294-0411,0002-0311-0379,0002-0303-0157,0002-0345-0068,0002-0286-0083,0002-0221-0266,0002-0189-0305,0002-0166-0151,0002-0126-0294,0002-0135-0270,0002-0134-0387,0002-0166-0423,0002-0206-0409,0002-0227-0381,0002-0100-0253,0002-0091-0109,0002-0106-0097,0002-0173-0031,0003-0401-0191,0003-0417-0185,0003-0440-0119,0003-0399-0291,0003-0402-0316,0003-0426-0344,0003-0397-0415,0003-0404-0434,0003-0313-0236,0003-0265-0392,0003-0284-0384,0003-0244-0172,0003-0213-0256,0003-0223-0271,0003-0185-0324,0003-0182-0174,0003-0183-0383,0003-0093-0334,0003-0056-0292,0003-0131-0417,0003-0120-0421,0003-0086-0188,0003-0022-0134,0003-0018-0221,0003-0135-0100,0003-0226-0034,0003-0048-0147,0002-0121-0255,0002-0138-0267,0002-0365-0217,0002-0421-0103,0002-0218-0488,0002-0220-0472
0002-0451-0391,392.9804051448053,312.1444287890548,280.4832446256738,264.43579284805344,239.0125139114887,298.1939572825851,360.13893625892007,379.39367615714855,186.63943958673875,206.0509140701745,152.78599106630077,138.42767159100123,173.44487164871327,152.97823972973197,292.52508279988007,28.742280238015343,83.6587191420127,76.67269835453881,108.1275388205993,132.59793477083463,61.41804155163732,71.4011600949597,87.94186863491474,103.05956958766409,100.76489229688758,140.85814523488767,192.45285311323298,66.07095408089084,53.42193661212246,0.0,46.09566429227319,135.98983156045207,179.115665673354,159.53302774007116,142.8401671822155,278.8130782717854,339.6940445162149,353.05789031466867,261.837289787613,276.978166073909,373.85228377100975,340.6174120140285,339.65878791365236,317.72519749476464,286.01748149088047,246.18684867783122,224.64462841564276,378.2574309534083,459.07170560088616,455.99018377961414,456.63725970059113,207.63150065110656,210.87107688267992,272.97461725133047,113.84930100553031,91.87497707799517,55.7018552878251,61.05660417833312,65.51308802430057,209.27829969629752,187.39914142538507,169.65462431795672,302.7259585273016,272.9719425015695,259.2671345265434,276.7032757968109,348.1938326867986,269.85092983400494,364.5493581514455,409.3846026282138,322.68957235496515,334.3293405273288,421.77455818416837,502.7457348424714,467.3094732346354,432.5671518740282,423.94444398322673,473.94880982761975,360.22002491739534,336.89768771885906,195.67920574155787,291.1619252386234,255.47253888523042,246.16969086185443
0002-0408-0402,375.9311875271265,276.7875173628703,250.42004584347822,238.68120396003764,219.68228383889837,280.640942433384,348.8276583666896,382.4858395418058,181.31996401346407,187.34131122133505,130.68156278932855,111.38274995826463,134.5146489028033,155.18951013722852,303.5047970990434,71.25126820387943,55.200735468101165,34.31292880773495,63.300260443679136,94.26411985735835,43.46258865571047,88.50943451135966,102.91162241446453,117.15784689029847,88.43714086795734,153.68262585296523,212.58787920924024,87.48412078420895,94.47863595295294,46.09566429227319,0.0,93.47388373053415,134.04328346461566,114.12461213169901,100.74658186807527,268.61986637281854,339.9851707821876,345.203216454734,230.36338665753453,239.73614226480882,349.6754684687333,302.40535437001165,303.6961033665068,273.6996323909373,240.61359954016785,201.3455975852021,181.3889910906637,342.2976692428101,432.96893678462453,431.5571321035541,440.91035690375884,213.48507336742406,220.22776713957225,286.56902828140034,112.37578716199401,89.44881848990725,64.99026791263448,19.641832728281695,33.78186364176956,192.83984579035265,143.58440444560821,126.92812873063681,283.8464034659478,242.4406033111704,227.7363954202322,237.6738531369348,323.258459741852,226.1843202589638,323.0910885696923,369.8270414784308,277.63944139904817,289.1136198235144,390.1726831180402,472.0258798649537,431.15546883968744,409.69072940850344,412.6220117891123,443.4211508398341,325.1179122871982,301.27204603163506,191.967935539787,301.71105566439917,209.8331562879846,200.20728115342615
0002-0339-0468,401.6025755509598,260.9507119460424,252.94176196094512,253.50501446396805,250.69928769998955,310.17854392199246,386.7771602235393,442.73147437104615,240.0514865492373,223.38360935590347,170.24056021049327,146.26186774585557,126.9457305547672,225.90342889408035,376.1102436637613,155.6971890222219,113.33595585708403,81.44798039098525,38.612385770288014,24.008892186718086,86.32564327712035,138.64029428108952,144.03210719702435,151.7142292524587,92.65182858383774,234.70948090449858,296.8350825571276,178.16728611358187,187.50371791023522,135.98983156045207,93.47388373053415,0.0,48.538463950302635,72.65324096265341,92.3249137376095,312.71591837917805,397.4233013147647,389.4655360178175,230.97554962425636,220.54643820987707,360.7094621176783,274.6936243998136,284.0240069777015,219.7618684606596,177.3206827200803,146.75148006349525,141.31714888134502,320.51335525557374,435.99098296594394,438.73957160017113,467.11575220236205,283.81835608264447,294.0919834704098,362.55699286651696,184.7542657799451,165.1999927138723,152.99767720216926,79.32183520818754,74.07859668719547,232.4659424498421,106.83941132558103,102.75333217840902,310.4452699889496,244.41549964546468,228.38992541720054,211.60963979139825,333.8046379027603,177.76698437269312,280.5831620921142,333.5894921557042,215.56552135054585,225.07018339926054,379.88986110164007,461.6222976116086,405.296951261192,421.2927707626614,448.2704670741541,434.37060786683395,307.08645952718575,282.89945804206513,251.95516115559147,373.89868109310146,125.00695042200987,119.7046647307669
0002-0289-0468,389.1359896704366,232.42532187116268,233.72331810472176,240.48273077014306,246.22477619937956,302.24186317110855,381.1287530905475,448.9041408471892,251.11091408329415,223.2747218676466,176.87559194302432,153.97314201504963,116.01467702620143,244.56558131439698,391.47604743688373,200.67211428226707,138.21864818405453,113.49508929469283,73.06923932716383,66.26919998189715,133.57402195581483,187.0109457313511,192.32294519305384,199.61119353337372,139.72317717097485,259.43453747832683,322.35625182866494,212.37354631744367,228.24274080116228,179.115665673354,134.04328346461566,48.538463950302635,0.0,58.590743591447556,91.35958356114656,312.4726715073776,402.6367064865972,387.2118995223524,211.99132071266604,192.31135023800917,341.8065938212607,240.26308656891703,252.86757688951604,176.29505949900934,131.65254391102428,105.96972913410626,108.7897927764626,287.4434984518126,411.77202003994915,416.4259251281399,453.7415188558812,299.9046840125538,312.152984961985,380.55037282138954,206.85296379409513,190.64979804853417,186.54946886438802,120.15261536169831,119.62279965596383,233.63100266923098,82.86174360394803,88.28918178509696,300.9633498737593,225.37927015198946,209.64176972002994,180.6024942274541,315.41215197375993,138.12657109851816,240.03105482816488,294.4506549619597,169.62822841731278,178.47547010708152,350.6225963591521,431.077382205744,369.1261453929584,401.4049557049666,440.18042425633956,404.7631433899855,275.99325614014964,252.3670254142116,263.06881861505286,388.9867002923663,77.24637372127201,71.16696941340842
0002-0294-0411,333.4442691668917,188.64870387429076,181.41182738280412,184.6882733117447,188.00549046921222,244.82454646097682,323.28522806720406,390.6216333619186,194.71362847652892,164.81993159221514,119.99322029820833,98.11796419728392,58.89373083514408,192.0231865516298,335.8206021992887,184.66564329806013,96.55876286210943,85.07073060781163,65.05420945963114,93.71563270586762,132.01152019591413,189.4432205401252,199.28499059933594,210.11627679046308,156.21689786089075,210.87128093234688,273.3851156355355,175.47004113448077,200.84553289369092,159.53302774007116,114.12461213169901,72.65324096265341,58.590743591447556,0.0,34.752321721810546,253.8925092628099,344.2539729722573,328.80870366574817,159.31778040208886,148.20047353654786,289.4470640010971,204.29802641349542,212.14665306927768,160.97914759291913,126.51491179634272,87.60813572175154,72.57529372513837,249.18488267401224,363.5321978983265,366.6189958435256,398.5083092991102,245.17390960782956,258.32613562997693,326.16950128278705,157.7718488156433,145.21741227119685,150.4947741812198,103.94308019194737,114.19470202819502,175.2100756512978,36.70162984100647,32.915034830292335,243.9969579982247,172.91995858939728,156.94000796818594,140.35663753913653,262.72597669647075,114.90452756984645,215.68696996824409,266.42011057070215,163.7546576167242,175.1654424239957,307.455045814918,389.3071305492239,335.298645531304,349.8331734280284,383.00441460040827,361.9280512599584,235.1103642421332,210.84479621531386,206.48883318107062,333.1891953953761,110.60731954972474,96.47025072242823
0002-0311-0379,309.3980389204269,180.7633160199243,163.98505560848926,161.80903528672624,159.24024483126715,218.08936180534684,295.2108990159837,357.84439779405596,160.35768392418032,133.68596335131016,86.05701372101475,63.90178565063624,39.02570187013679,157.53477398193434,301.23581312560617,169.01869231661,69.500050881348,69.91799243367386,70.33468079702646,111.14550250884825,128.65002655977864,184.67115945102782,196.7745353953209,209.27755086142486,161.57206539338378,177.30834640339455,239.50746044972098,147.76640083219067,177.88027772086267,142.8401671822155,100.74658186807527,92.3249137376095,91.35958356114656,34.752321721810546,0.0,223.0868530178677,311.65880353182246,299.04083170898735,142.12303140983983,141.7635149991528,270.3013916045522,202.92777321450674,206.45559707157958,175.51385698052533,148.18527636568004,106.4952989328719,82.01418695540218,244.72785506017442,348.35212192499415,349.7748496640049,374.8967989414823,210.48681240046733,223.6279802430116,291.45045707722767,124.43590890731443,113.69039128536608,124.08998407343766,94.50680996784466,110.40510393697548,143.55491321781582,47.75283270728739,29.45220340202147,218.23693984330845,155.51668209069132,139.68453673817953,138.10265941255614,243.4153451764597,127.77994739998435,222.49537119630733,269.4463862248349,183.05620292910436,195.23029338428185,297.70769078002184,379.9767849274083,332.9753517311376,331.118334888909,356.2388460044609,351.89569953790937,228.6877853972223,204.46144601660512,172.0890089182701,298.5995154923371,144.1913178454272,129.2191230860314
0002-0303-0157,122.42217569341314,183.26357108912887,131.0702227830131,99.97841865357908,70.2406193845336,51.232049298138996,82.09033653177349,142.75002923059623,94.57601876704872,90.86323742358522,144.6445920717158,168.32078162383434,198.42966615829928,133.57003652401895,133.97565440600386,297.7754913278221,217.0914635393015,250.9910305734173,281.8143072597284,328.37647137693705,310.3911941681362,348.1002325933973,364.57321983129873,379.8175971976479,355.48334533096414,162.0146668462071,171.5305445632399,222.9561829398906,265.99547421118825,278.8130782717854,268.61986637281854,312.71591837917805,312.4726715073776,253.8925092628099,223.0868530178677,0.0,96.25734152571113,77.28872026540644,138.28784375642098,187.19578484682944,135.68308669297943,223.47419200185337,201.31546827232737,284.8728584512299,297.0738784070797,265.8425820594127,235.42229753271673,224.31732785820947,217.0445626515228,206.3383402386353,180.80188113052384,105.95041867607443,119.26598581231616,143.58215960751494,166.54319310671858,188.21054421124893,225.2323869982007,274.7823287535673,296.77384086207365,81.55208530187174,237.60021056809424,226.29999591031535,60.89327102844207,133.35325389293342,139.38896986949538,204.57586678198408,122.7004833043295,256.66733545449165,274.9454869122398,282.1059725191363,309.7148072805851,321.0708248478671,220.05003874008335,281.71870571546106,292.3327731369243,178.807057583685,145.48881115087863,255.45429742862703,205.2744173533397,196.79252871403926,86.7121802566223,130.18957149578068,343.41407455360485,325.9738337641314
0002-0345-0068,145.91052833424112,273.8263608128017,224.03139699100907,194.56732123699322,165.2885281857123,134.3424714829238,90.07772751698056,48.10932382767293,160.3770936555921,181.0692133343553,228.3587787692018,252.29319098293897,290.59997206044386,187.8793574409096,86.43326889547352,353.7692733080277,292.818496583007,328.1295406568258,364.0712160605176,411.1265042648481,381.46775336966107,410.15162646583605,426.895293437772,442.0984394837229,427.6354996990913,203.08348102450773,180.08950961395956,276.23679908403045,313.64637223853634,339.6940445162149,339.9851707821876,397.4233013147647,402.6367064865972,344.2539729722573,311.65880353182246,96.25734152571113,0.0,61.78250747140994,233.6108404667603,282.12434794043565,194.48371374175838,312.5483394640186,288.4488828886418,379.9142060500871,393.3098475721292,361.8927870503018,331.1534804966992,305.32697527978024,256.2586347672339,240.19647909414292,175.6946951949614,134.68381892878702,136.66015525120073,109.23565216866996,229.48870492475604,252.78939957032998,286.32070786658727,348.8256710484241,370.3925951194417,170.230217367753,330.91423588632875,318.0612089902359,142.75304536129116,227.34225324750255,234.68953882433178,299.76885472555006,192.98702509847112,352.7878066938678,364.78160928608423,364.5823867958132,405.1666993441821,416.31278689335755,284.2131156219746,328.0545922355958,359.9209161475115,213.08164969197975,124.34825619139934,306.19941731545794,288.11654359022043,284.0329259324141,148.29310248994886,83.38464575398798,438.2910613453257,420.9074793583201
0002-0286-0083,84.65764327459186,227.96083011483182,183.23302506627104,158.72833966750758,141.8938634610454,92.88386977622831,30.207765826913388,93.15685724650272,167.30844276854762,166.9022686313864,221.70805625417012,245.35943310316077,272.3106980663809,203.33545347420744,142.13620672028156,370.61085759350794,294.0288756240316,328.1283340778573,358.90417791544314,405.3678469801235,386.9974557575072,422.9543412286781,439.55522810944046,454.8391014920743,432.32991317100897,227.00270497084557,219.60241593552732,294.23165325908485,335.61960876324616,353.05789031466867,345.203216454734,389.4655360178175,387.2118995223524,328.80870366574817,299.04083170898735,77.28872026540644,61.78250747140994,0.0,196.88474229635452,242.89479703974084,135.10450903285405,264.0680660240142,238.7172883647254,339.40587223247763,358.82233319936825,331.8328200363288,303.32368364554645,251.18408130203682,194.54575152480987,178.71522454481132,121.86598796070986,161.56117350208362,169.4601188247275,162.0875658874204,240.2226223734574,262.6760779504856,299.07514520876396,351.69549117741894,373.68709643133593,158.06062559854993,310.019760541759,300.30431613781724,98.67184643219255,188.24982072698728,198.67733144895095,261.3170430240505,137.45944257511303,318.20204344514156,316.38453195368163,310.5428582747744,365.9070902655909,376.21684553610174,224.48309902481387,266.32795007568217,300.2921891241682,151.57140463046855,76.12537222911783,244.60024631593197,235.34573696042378,234.4874366048063,157.68092354453375,138.93302604464523,412.7875057892122,395.3327102641894
0002-0221-0266,179.62570891833386,59.83377991859784,25.01655731556083,41.42755944481598,78.04337109498827,105.58834124228478,183.07262973824623,278.7471312279432,147.34778373369397,89.08604402503941,115.8081187707398,124.88828025721173,106.26783638004729,177.98679969777632,263.11803536488645,287.0636568501366,180.20378651075146,201.47773449356404,211.70716874341255,250.813684410894,265.6878418847324,318.1921555539218,332.210284249886,345.93262892285105,302.60521648962316,212.67162542677204,256.50663660552107,233.50949675345635,276.29594415556363,261.837289787613,230.36338665753453,230.97554962425636,211.99132071266604,159.31778040208886,142.12303140983983,138.28784375642098,233.6108404667603,196.88474229635452,0.0,49.04841365738434,130.19468170016088,98.4886701349386,85.72035007183743,146.58581627793112,161.9478645115483,136.76832149505972,111.59375170039432,121.996531570639,206.23424074966348,207.9373781217061,242.73597163661148,197.20312423778162,214.33420207697262,265.55247950327475,178.76403113204609,187.98843435465383,220.13935167637257,228.65776228985163,247.96728944807472,97.40703376303686,130.7015780265492,129.75455318818027,100.47428017733269,18.143169929199658,12.85828400894519,67.10939510158296,104.0569850078366,121.71535287182947,144.7997091392631,168.00407142604107,171.8191305205251,183.01769953364442,160.40086503622166,241.8588431884186,209.5967851373027,190.70406913961503,235.23583308314028,213.25442405681406,102.20395917433763,81.85324447318749,152.96832659824304,259.7107696601004,220.49456190638625,203.32313369208143
0002-0189-0305,215.59828010477176,42.03972464813184,61.40514944379154,88.9503941802999,125.9587647699105,151.82188693158466,226.89201439133763,326.8370799176197,190.1805637880934,132.17637086053017,144.3797252603047,145.99260349207245,106.77346009661399,216.4870237317961,311.56991561517316,302.9802208810252,194.9439799825298,208.74122630075755,208.6071075135863,241.2560831789663,270.0647035853582,325.7484759605787,338.26346019576596,350.8874949207971,301.6635915624383,249.99155557493796,298.64345838941307,259.3506388634266,299.55276782179004,276.978166073909,239.73614226480882,220.54643820987707,192.31135023800917,148.20047353654786,141.7635149991528,187.19578484682944,282.12434794043565,242.89479703974084,49.04841365738434,0.0,156.9015700866967,64.09320468172837,64.74321337580832,97.79299241410335,117.79968325100556,100.46504667970449,83.9348462773156,102.97638883362895,219.90218462854955,225.71898416597156,275.32903934652586,242.26674138373377,259.32950602308415,313.1881960233046,209.6797835252899,214.42564825369408,242.1668359235776,234.96583419427293,251.7567071161939,141.87218725691514,115.1666872339315,121.90720579120807,145.5589769146209,56.78005327936575,50.468947502797974,22.164855556749185,133.17511279388012,79.05405331420492,101.29474282281109,134.92025627878127,123.80560042043912,134.63754214803797,159.6781900808837,241.2477558267597,191.71856380667063,213.57462149657957,274.60996631447387,214.04228458689613,87.29681087630358,62.977716422284296,197.26565613185582,308.2293728498607,185.39515423209096,169.07022320158006
0002-0166-0151,69.37152453913407,125.41592011984419,109.30487853327793,112.1500056875764,137.96042633277764,90.31025958156897,109.3690937445446,227.29520291369573,211.0828569760129,170.1565835793191,222.08888760253677,239.37678351171584,234.88384698954056,251.5318289634149,261.7240260165142,397.0279611978209,296.6246115746071,323.431038979294,339.35302755405144,380.1658502350194,388.040701742197,436.70254965451926,451.85329275140145,466.32617007319254,427.95816819029875,285.2078912999527,305.56967530870804,331.1043298573895,375.7703809644663,373.85228377100975,349.6754684687333,360.7094621176783,341.8065938212607,289.4470640010971,270.3013916045522,135.68308669297943,194.48371374175838,135.10450903285405,130.19468170016088,156.9015700866967,0.0,149.28920517883154,122.99378174862389,238.7555239473018,271.20117016214954,257.3348433481124,237.68134037554785,123.02509099172926,86.69629614732604,82.14979942371072,119.64919446585557,238.85733781193724,253.4994521082772,275.6440967266544,271.6069302712977,288.24969290167024,324.8726556166619,350.46314797188273,371.139419156206,169.647478266473,260.36283715966096,259.4809455179498,81.73084333814323,117.71950169493297,133.62265355259325,174.39040950111013,29.942369954675957,234.02244374897438,198.44870387044423,180.98191233468887,266.53301013325694,274.3032962587201,90.33889426666137,146.51189115842354,165.70234260692663,61.87690825577967,131.1009933843071,120.11899606125851,111.48438631302675,119.79023593911239,208.99355317037845,258.3341475833935,342.29587045533077,325.90807270193244
0002-0126-0294,216.6421001029004,43.39411153337581,96.483152755152,129.6564873626484,172.99235781551042,179.38701176404996,243.04047838016734,354.1125599651283,245.61585163136613,187.11025270240557,207.03113015521546,209.80015071688936,168.94897596600586,275.5959261935703,354.8773166640543,366.62931794624575,258.6845066493818,271.03394734805056,267.0814239337686,295.44791352090755,330.93265738684556,387.37708219000194,399.31051099663733,411.4535683486114,359.9553837164895,310.041756460683,354.9908456913903,323.1551731952686,363.611449613613,340.6174120140285,302.40535437001165,274.6936243998136,240.26308656891703,204.29802641349542,202.92777321450674,223.47419200185337,312.5483394640186,264.0680660240142,98.4886701349386,64.09320468172837,149.28920517883154,0.0,26.423640981442368,93.36377638093101,134.2729939825115,136.80182073463817,133.42193190357293,47.84772838559371,188.28921006788346,198.92015622965437,267.19778061979054,294.8486247492621,311.9868034905444,359.87509261820844,272.1960847481348,277.9604617144318,306.1727509431472,296.7663794400204,312.56604434641696,195.34327173866978,170.25222063897843,180.68291013981843,170.80165570276014,97.45476340087822,100.7844525169143,66.62087611671221,133.35667670797477,106.78766909060869,53.62145266311094,71.78193414009999,120.89959482557988,127.07098129661259,116.7269556990568,192.8443634010029,131.37257977630503,194.60818788163579,278.8240721592254,168.310826152038,42.61257098210349,30.121656826614874,251.2286395892538,351.47889361758695,214.91444703161602,201.09126245123213
0002-0135-0270,190.27304421687157,30.81295238317649,78.83923981396123,111.31890083322423,155.41005265082552,155.86069658937924,217.26299544426334,329.3471193892547,230.9263077152649,173.0693247921383,199.56835677153276,205.3028028887565,170.9232294611954,263.2683792450045,333.885814578004,365.4441533043011,257.25812855819106,272.85457808460046,273.1591013997168,304.74573608161325,334.6515503716424,390.1178732794309,402.80547184679165,415.52019943983,366.2766462973445,298.2420687781362,339.9997375056691,317.1975649070063,358.97661200392474,339.65878791365236,303.6961033665068,284.0240069777015,252.86757688951604,212.14665306927768,206.45559707157958,201.31546827232737,288.4488828886418,238.7172883647254,85.72035007183743,64.74321337580832,122.99378174862389,26.423640981442368,0.0,117.64192737632534,155.66541932158586,152.81015314207946,144.28305406002778,38.634886375537484,166.42240609058504,175.791489752617,241.30836376926516,278.06037321181606,295.113055524524,340.05938864072573,263.7630037368353,271.6134161377427,301.92222547808854,299.30063091065153,316.353574203155,180.28552155891234,178.43191979015413,186.2850714232199,146.9554906864884,81.71835949980178,88.72370920712781,74.04821238399316,107.14568017092404,124.27255114991152,78.61561696505248,84.32436447423179,145.45368432436968,152.3192477298719,98.78833488157127,178.51444078327694,128.11214694979148,169.87480693127594,252.4297939617292,152.3001736154933,23.150422146082747,4.529324402945192,235.52727628749886,330.45861939307747,234.11425218849402,219.427915699296
0002-0134-0387,303.59376406222543,116.07086581252625,157.51228603225874,186.25700497993262,221.60386748872747,248.79444245459825,321.7931832782323,424.4672055478964,277.7205666905197,222.3369933249959,217.6184461343869,209.82466427317556,153.0511352559131,297.13497814419196,406.741261025656,343.39047476370155,242.7884756845139,242.65936304735834,224.02370985552844,239.52143443251498,292.2642474038505,349.74824920648337,358.720946193258,368.5654583830311,311.2157393548112,327.61569793962457,382.5327084279874,318.8932571753365,352.6789647928252,317.72519749476464,273.6996323909373,219.7618684606596,176.29505949900934,160.97914759291913,175.51385698052533,284.8728584512299,379.9142060500871,339.40587223247763,146.58581627793112,97.79299241410335,238.7555239473018,93.36377638093101,117.64192737632534,0.0,47.99135893685619,73.98550736399994,93.60304874486168,137.59281172370046,281.3591700260167,292.27838890477494,358.09923126310724,331.8289406944684,348.52146488173514,406.56789550038724,280.0115984282603,277.9426048030254,296.8316276366768,264.0938671697297,274.60259309231907,233.0890653028925,131.36906124840507,149.39622536033508,242.0142986353175,153.52555676396312,146.6561469043715,81.71280944899875,219.0484440995676,49.96476396034861,68.7619768114421,124.00215630140129,30.194368213378993,38.68894846025173,207.8696841020435,278.91960630620235,203.4737654793063,287.3137190604543,364.8642854672634,256.8527871338582,135.9530549884874,120.06585070025714,286.54858285593485,403.5180312207574,130.67713380577501,120.2056228452966
0002-0166-0423,332.62741683354255,147.07578717862177,177.64428249438907,201.37192547431894,229.93326321426423,267.07928315504233,343.98735795495827,439.1216389739382,274.32166629762645,223.66575094307936,206.61261148223738,193.97991783361294,134.62893016846678,287.4596128860196,410.30320770159346,310.9992477173674,216.9118100685307,210.85653998823088,186.33875022595524,196.36449081444627,254.5275660640958,311.4230590684973,319.17847915259836,328.0903211570965,269.39979457865627,314.8347834102214,373.3679768472144,295.67899624264817,325.50319402161887,286.01748149088047,240.61359954016785,177.3206827200803,131.65254391102428,126.51491179634272,148.18527636568004,297.0738784070797,393.3098475721292,358.82233319936825,161.9478645115483,117.79968325100556,271.20117016214954,134.2729939825115,155.66541932158586,47.99135893685619,0.0,42.16010778764157,73.06145880482138,180.97418991228025,321.9250316757433,331.4043382522021,390.74020241427723,328.99559608452614,344.96355641990556,407.19746087310676,264.1015123960481,258.2375423831143,271.92622975654115,229.59272554208977,237.55749213891485,235.00852806705504,102.90456867431418,122.82854360097672,261.6453439033032,171.80309733311213,161.1162181544534,100.33300139608276,248.93281240418312,42.786931715645174,116.15839500508945,171.73957329084834,39.95074364060178,50.02289307665711,250.5675092121343,324.3978043452865,250.95605175581602,323.75875748174724,392.2310048679199,301.29573787709865,176.3346878910531,157.19882038135478,284.42101020384183,407.2239612477822,83.00235459086018,72.2304243005205
0002-0206-0409,314.2158082333061,137.18157739382323,155.54718632185677,174.2993437311981,197.5015464727991,240.59688571293307,319.3532457696788,408.2211290672521,235.51566292886181,187.5177231186478,165.9552365807563,152.3791751354092,93.14523495038462,246.63722154829983,373.5269318965065,271.5659440789126,175.26667247075727,170.99867973909184,150.264724096377,167.05731268071182,218.48160523172052,275.89003229068527,284.79223561893764,294.68745768321105,237.72171480751615,273.2554412360265,332.3729841047789,253.69086880373274,284.22164830731083,246.18684867783122,201.3455975852021,146.75148006349525,105.96972913410626,87.60813572175154,106.4952989328719,265.8425820594127,361.8927870503018,331.8328200363288,136.76832149505972,100.46504667970449,257.3348433481124,136.80182073463817,152.81015314207946,73.98550736399994,42.16010778764157,0.0,32.66427329316282,184.5929180248259,317.4783634416431,324.70003747985135,375.3135747140908,290.0381087281571,305.67437736701766,369.19088454163045,222.23709887826104,216.1396571100608,230.18199614755127,191.18689904878246,200.93822132728874,198.9605652908381,61.69428140315147,81.21591769137048,236.30641734359045,148.5054973660365,135.45153875518548,85.06752303605148,232.99737106189966,34.04281292830509,134.59479600505264,188.6360889487593,77.42878844860665,89.29821105338468,250.99610757116403,329.3462085161832,263.77380039339255,313.64397212027757,371.5339392951695,304.1522214664539,175.4481712548155,153.1400979537378,245.9748444985422,370.506166503259,85.01436911982081,68.61188616069514
0002-0227-0381,290.9367542954998,124.03611232416885,132.11776677059927,146.98867452383115,166.86216195248,212.88598048570105,292.22224156745614,377.6419425931865,202.9056147069199,155.40768896648055,133.85106637797676,121.38422491455214,62.68983448073718,214.5633188462146,341.0553859436604,250.55675181333075,149.48006823035522,150.19683801366375,136.9249807633104,162.27732979167806,203.61833134490598,261.05686409759494,271.43366506102444,282.5075524316118,228.40774668605616,241.83605881798945,300.3503027706514,226.2266785527906,259.14089660414555,224.64462841564276,181.3889910906637,141.31714888134502,108.7897927764626,72.57529372513837,82.01418695540218,235.42229753271673,331.1534804966992,303.32368364554645,111.59375170039432,83.9348462773156,237.68134037554785,133.42193190357293,144.28305406002778,93.60304874486168,73.06145880482138,32.66427329316282,0.0,179.7150263413434,303.82697128583834,309.3402568594797,353.5676048233995,257.41653343176654,273.07799842556443,336.5654764501325,191.59018374369924,186.92789461680456,203.72515910784,172.9198625098983,185.49136248234188,166.84835838177082,40.90296267454907,56.856463923941824,209.31821018752572,124.41312048994641,110.04531709567046,72.50078278386728,212.27061053982032,46.923078838667585,143.55509889141504,193.9922374555299,103.88065193339179,116.41804461832696,241.94950675008616,322.60068239931854,264.097672587106,295.98322088380803,346.48731800219065,296.1139873291573,167.43170263725742,143.65525036881215,213.31679209302328,338.02960433548157,109.68987216491571,92.30996018926949
0002-0100-0253,191.57518639447045,67.61493960619285,111.4618360613998,142.15012515876904,186.19027777115951,176.26612281272267,227.341851889585,343.44633813882047,263.8313503072098,206.9811145925271,236.9479354321707,243.48076710133643,209.30280173131638,297.87394771480615,357.91619676296546,404.00175414388684,295.8096018364522,311.3729891383341,310.85544595372096,341.2379269936797,372.9598318092413,428.59420881638,441.1822324930696,453.80393664517135,403.981147403788,333.1171450096686,372.12378071112306,354.88215743636647,396.99332219256377,378.2574309534083,342.2976692428101,320.51335525557374,287.4434984518126,249.18488267401224,244.72785506017442,224.31732785820947,305.32697527978024,251.18408130203682,121.996531570639,102.97638883362895,123.02509099172926,47.84772838559371,38.634886375537484,137.59281172370046,180.97418991228025,184.5929180248259,179.7150263413434,0.0,145.00963605135013,157.66371912539597,234.3544299934445,308.55793830695956,325.4178364905899,366.1048694630526,300.57820504481407,309.20904668435816,340.05185475215825,337.76121263068853,354.6382658916952,213.28022611621446,215.18027982648195,223.9615190566626,166.66739495475736,115.88414391112885,124.99280178064012,110.10824807068424,115.04604889212136,154.4074311071958,81.55555171960584,60.45497695909612,163.74905488467223,168.09486030820446,71.02887389444717,145.13042447753114,89.7598529594674,157.8658547322901,253.47674890431236,120.88663888371642,20.388039646660513,41.41417805399894,267.5095495625911,354.4956216055409,262.38187590101444,248.78903099158967
